t,agent_id,y_t_x,y_t_y,nu_t,kappa_i
2103,6,-11.60,-140.87,0.00,Vehicle
2103,7,-146.64,17.86,0.00,Vehicle
2103,8,-62.63,-138.88,0.00,Pedestrian
2103,9,-104.10,-60.52,0.00,Pedestrian
2103,10,60.52,-98.11,0.00,Pedestrian
2103,11,96.83,144.07,0.00,Pedestrian
2103,12,15.55,133.30,0.00,Pedestrian
2103,13,15.55,138.46,0.00,Pedestrian
2103,14,-90.48,-60.53,0.00,Pedestrian
2103,15,-142.87,20.65,0.00,Pedestrian
2103,16,142.93,116.75,0.07,Pedestrian
2103,17,105.70,74.79,0.00,Pedestrian
2103,18,-97.35,-141.68,0.00,Pedestrian
2104,0,-10.68,8.23,0.00,Vehicle
2104,1,146.51,-138.64,0.01,Vehicle
2104,2,-7.99,-110.80,0.01,Vehicle
2104,3,40.73,-99.19,0.00,Vehicle
2104,4,-5.43,94.99,0.00,Vehicle
2104,5,55.05,-76.91,0.00,Vehicle
2104,6,-11.60,-140.87,0.00,Vehicle
2104,7,-146.64,17.86,0.00,Vehicle
2104,8,-62.59,-138.88,0.00,Pedestrian
2104,9,-104.10,-60.52,0.00,Pedestrian
2104,10,60.52,-98.11,0.00,Pedestrian
2104,11,96.83,144.07,0.00,Pedestrian
2104,12,15.51,133.30,0.00,Pedestrian
2104,13,15.51,138.46,0.00,Pedestrian
2104,14,-90.48,-60.53,0.00,Pedestrian
2104,15,-142.87,20.65,0.00,Pedestrian
2104,16,142.93,116.75,0.01,Pedestrian
2104,17,105.68,74.79,0.00,Pedestrian
2104,18,-97.35,-141.68,0.00,Pedestrian
2105,0,-11.20,8.14,0.00,Vehicle
2105,1,146.51,-138.64,0.01,Vehicle
2105,2,-7.99,-111.34,0.01,Vehicle
2105,3,41.27,-99.18,0.00,Vehicle
2105,4,-5.43,95.20,0.00,Vehicle
2105,5,55.07,-76.37,0.00,Vehicle
2105,6,-11.58,-140.65,0.00,Vehicle
2105,7,-146.80,18.01,0.00,Vehicle
2105,8,-62.75,-138.89,0.00,Pedestrian
2105,9,-103.94,-60.52,0.00,Pedestrian
2105,10,60.52,-98.27,0.00,Pedestrian
2105,11,96.67,144.07,0.00,Pedestrian
2105,12,15.67,133.31,0.00,Pedestrian
2105,13,15.67,138.46,0.00,Pedestrian
2105,14,-90.64,-60.53,0.00,Pedestrian
2105,15,-142.87,20.49,0.00,Pedestrian
2105,16,142.93,116.92,0.00,Pedestrian
2105,17,105.68,74.63,0.00,Pedestrian
2105,18,-97.52,-141.69,0.00,Pedestrian
2106,0,-11.48,8.08,0.02,Vehicle
2106,1,146.51,-138.64,0.03,Vehicle
2106,2,-7.99,-111.70,0.08,Vehicle
2106,3,41.62,-99.17,0.00,Vehicle
2106,4,-5.42,95.36,0.01,Vehicle
2106,5,55.09,-76.02,0.00,Vehicle
2106,6,-11.58,-140.65,0.00,Vehicle
2106,7,-146.70,17.99,0.63,Vehicle
2106,8,-62.72,-138.89,0.00,Pedestrian
2106,9,-103.83,-60.52,0.00,Pedestrian
2106,10,60.52,-98.38,0.00,Pedestrian
2106,11,96.56,144.07,0.00,Pedestrian
2106,12,15.64,133.32,0.00,Pedestrian
2106,13,15.64,138.47,0.00,Pedestrian
2106,14,-90.75,-60.53,0.00,Pedestrian
2106,15,-142.87,20.38,0.00,Pedestrian
2106,16,142.94,117.03,0.20,Pedestrian
2106,17,105.73,74.72,0.00,Pedestrian
2106,18,-97.62,-141.69,0.00,Pedestrian
2107,0,-11.60,8.06,0.04,Vehicle
2107,1,146.51,-138.64,0.02,Vehicle
2107,2,-7.99,-111.86,0.04,Vehicle
2107,3,41.78,-99.17,0.00,Vehicle
2107,4,-5.42,95.43,0.00,Vehicle
2107,5,55.10,-75.86,0.00,Vehicle
2107,6,-11.57,-140.64,0.26,Vehicle
2107,7,-146.72,18.03,0.60,Vehicle
2107,8,-62.66,-138.89,0.00,Pedestrian
2107,9,-103.78,-60.52,0.00,Pedestrian
2107,10,60.52,-98.42,0.00,Pedestrian
2107,11,96.51,144.07,0.00,Pedestrian
2107,12,15.58,133.32,0.00,Pedestrian
2107,13,15.58,138.47,0.00,Pedestrian
2107,14,-90.80,-60.53,0.00,Pedestrian
2107,15,-142.87,20.33,0.00,Pedestrian
2107,16,142.94,117.07,0.40,Pedestrian
2107,17,105.69,74.67,0.00,Pedestrian
2107,18,-97.67,-141.69,0.00,Pedestrian
2108,0,-11.60,8.06,0.02,Vehicle
2108,1,146.51,-138.64,0.02,Vehicle
2108,2,-7.99,-111.86,0.01,Vehicle
2108,3,41.78,-99.17,0.00,Vehicle
2108,4,-5.42,95.43,0.00,Vehicle
2108,5,55.10,-75.86,0.00,Vehicle
2108,6,-11.56,-140.64,0.33,Vehicle
2108,7,-146.68,18.03,0.39,Vehicle
2108,8,-62.60,-138.89,0.00,Pedestrian
2108,9,-103.78,-60.52,0.00,Pedestrian
2108,10,60.52,-98.42,0.00,Pedestrian
2108,11,96.51,144.07,0.00,Pedestrian
2108,12,15.52,133.32,0.00,Pedestrian
2108,13,15.52,138.47,0.00,Pedestrian
2108,14,-90.80,-60.53,0.00,Pedestrian
2108,15,-142.87,20.33,0.00,Pedestrian
2108,16,142.94,117.07,0.59,Pedestrian
2108,17,105.68,74.67,0.00,Pedestrian
2108,18,-97.67,-141.69,0.00,Pedestrian
2109,0,-11.81,8.00,0.00,Vehicle
2109,1,146.51,-138.64,0.01,Vehicle
2109,2,-7.99,-112.22,0.00,Vehicle
2109,3,42.14,-99.16,0.00,Vehicle
2109,4,-5.42,95.60,0.00,Vehicle
2109,5,55.12,-75.50,0.00,Vehicle
2109,6,-11.56,-140.64,0.12,Vehicle
2109,7,-146.78,18.13,0.22,Vehicle
2109,8,-62.69,-138.90,0.00,Pedestrian
2109,9,-103.68,-60.52,0.00,Pedestrian
2109,10,60.52,-98.53,0.00,Pedestrian
2109,11,96.40,144.07,0.00,Pedestrian
2109,12,15.61,133.33,0.00,Pedestrian
2109,13,15.61,138.47,0.00,Pedestrian
2109,14,-90.91,-60.53,0.00,Pedestrian
2109,15,-142.87,20.23,0.00,Pedestrian
2109,16,142.94,117.18,0.79,Pedestrian
2109,17,105.73,74.77,0.00,Pedestrian
2109,18,-97.78,-141.70,0.00,Pedestrian
2110,0,-11.81,8.00,0.02,Vehicle
2110,1,146.51,-138.64,0.02,Vehicle
2110,2,-7.99,-112.22,0.01,Vehicle
2110,3,42.14,-99.16,0.00,Vehicle
2110,4,-5.42,95.60,0.01,Vehicle
2110,5,55.12,-75.50,0.00,Vehicle
2110,6,-11.54,-140.63,0.46,Vehicle
2110,7,-146.70,18.12,0.48,Vehicle
2110,8,-62.61,-138.90,0.00,Pedestrian
2110,9,-103.68,-60.52,0.00,Pedestrian
2110,10,60.52,-98.53,0.00,Pedestrian
2110,11,96.40,144.07,0.00,Pedestrian
2110,12,15.52,133.33,0.00,Pedestrian
2110,13,15.52,138.47,0.00,Pedestrian
2110,14,-90.91,-60.53,0.00,Pedestrian
2110,15,-142.87,20.23,0.00,Pedestrian
2110,16,142.95,117.18,0.00,Pedestrian
2110,17,105.69,74.77,0.00,Pedestrian
2110,18,-97.78,-141.70,0.00,Pedestrian
2111,0,-11.81,8.00,0.00,Vehicle
2111,1,146.51,-138.64,0.01,Vehicle
2111,2,-7.99,-112.22,0.01,Vehicle
2111,3,42.14,-99.16,0.00,Vehicle
2111,4,-5.42,95.60,0.01,Vehicle
2111,5,55.12,-75.50,0.00,Vehicle
2111,6,-11.53,-140.63,0.43,Vehicle
2111,7,-146.68,18.11,0.39,Vehicle
2111,8,-62.59,-138.90,0.00,Pedestrian
2111,9,-103.68,-60.52,0.00,Pedestrian
2111,10,60.52,-98.53,0.00,Pedestrian
2111,11,96.40,144.07,0.00,Pedestrian
2111,12,15.50,133.33,0.00,Pedestrian
2111,13,15.50,138.47,0.00,Pedestrian
2111,14,-90.91,-60.53,0.00,Pedestrian
2111,15,-142.87,20.23,0.00,Pedestrian
2111,16,142.95,117.18,0.00,Pedestrian
2111,17,105.68,74.77,0.00,Pedestrian
2111,18,-97.78,-141.70,0.00,Pedestrian
2112,0,-11.81,8.00,0.00,Vehicle
2112,1,146.51,-138.64,0.00,Vehicle
2112,2,-7.99,-112.22,0.00,Vehicle
2112,3,42.14,-99.16,0.00,Vehicle
2112,4,-5.42,95.60,0.02,Vehicle
2112,5,55.12,-75.50,0.00,Vehicle
2112,6,-11.52,-140.63,0.08,Vehicle
2112,7,-146.68,18.11,0.13,Vehicle
2112,8,-62.58,-138.90,0.00,Pedestrian
2112,9,-103.68,-60.52,0.00,Pedestrian
2112,10,60.52,-98.53,0.00,Pedestrian
2112,11,96.40,144.07,0.00,Pedestrian
2112,12,15.50,133.33,0.00,Pedestrian
2112,13,15.50,138.47,0.00,Pedestrian
2112,14,-90.91,-60.53,0.00,Pedestrian
2112,15,-142.87,20.23,0.00,Pedestrian
2112,16,142.95,117.18,0.00,Pedestrian
2112,17,105.68,74.77,0.00,Pedestrian
2112,18,-97.78,-141.70,0.00,Pedestrian
2113,0,-12.09,7.92,0.00,Vehicle
2113,1,146.51,-138.64,0.00,Vehicle
2113,2,-7.99,-113.02,0.00,Vehicle
2113,3,42.92,-99.14,0.00,Vehicle
2113,4,-5.40,96.02,0.02,Vehicle
2113,5,55.16,-74.72,0.00,Vehicle
2113,6,-11.52,-140.63,0.05,Vehicle
2113,7,-146.90,18.34,0.02,Vehicle
2113,8,-62.82,-138.91,0.00,Pedestrian
2113,9,-103.44,-60.52,0.00,Pedestrian
2113,10,60.52,-98.77,0.00,Pedestrian
2113,11,96.17,144.07,0.00,Pedestrian
2113,12,15.74,133.35,0.00,Pedestrian
2113,13,15.74,138.48,0.00,Pedestrian
2113,14,-91.14,-60.53,0.00,Pedestrian
2113,15,-142.87,19.99,0.00,Pedestrian
2113,16,142.96,117.42,0.00,Pedestrian
2113,17,105.68,74.53,0.00,Pedestrian
2113,18,-98.02,-141.71,0.00,Pedestrian
2114,0,-12.09,7.92,0.05,Vehicle
2114,1,146.51,-138.64,0.04,Vehicle
2114,2,-7.99,-113.02,0.03,Vehicle
2114,3,42.92,-99.14,0.00,Vehicle
2114,4,-5.40,96.02,0.05,Vehicle
2114,5,55.16,-74.72,0.00,Vehicle
2114,6,-11.46,-140.62,1.30,Vehicle
2114,7,-146.74,18.30,1.19,Vehicle
2114,8,-62.63,-138.91,0.00,Pedestrian
2114,9,-103.44,-60.52,0.00,Pedestrian
2114,10,60.52,-98.77,0.00,Pedestrian
2114,11,96.17,144.07,0.00,Pedestrian
2114,12,15.55,133.35,0.00,Pedestrian
2114,13,15.55,138.48,0.00,Pedestrian
2114,14,-91.14,-60.53,0.00,Pedestrian
2114,15,-142.87,19.99,0.00,Pedestrian
2114,16,142.96,117.42,0.08,Pedestrian
2114,17,105.68,74.53,0.00,Pedestrian
2114,18,-98.02,-141.71,0.00,Pedestrian
2115,0,-12.09,7.92,0.01,Vehicle
2115,1,146.51,-138.64,0.01,Vehicle
2115,2,-7.99,-113.02,0.01,Vehicle
2115,3,42.92,-99.14,0.00,Vehicle
2115,4,-5.40,96.03,0.06,Vehicle
2115,5,55.16,-74.72,0.00,Vehicle
2115,6,-11.44,-140.61,1.26,Vehicle
2115,7,-146.71,18.29,1.03,Vehicle
2115,8,-62.59,-138.91,0.00,Pedestrian
2115,9,-103.44,-60.52,0.00,Pedestrian
2115,10,60.52,-98.77,0.00,Pedestrian
2115,11,96.17,144.07,0.00,Pedestrian
2115,12,15.51,133.35,0.00,Pedestrian
2115,13,15.51,138.48,0.00,Pedestrian
2115,14,-91.14,-60.53,0.00,Pedestrian
2115,15,-142.87,19.99,0.00,Pedestrian
2115,16,142.96,117.42,0.02,Pedestrian
2115,17,105.68,74.53,0.00,Pedestrian
2115,18,-98.02,-141.71,0.00,Pedestrian
2116,0,-12.22,7.87,0.00,Vehicle
2116,1,146.51,-138.64,0.01,Vehicle
2116,2,-7.99,-113.56,0.00,Vehicle
2116,3,43.46,-99.12,0.00,Vehicle
2116,4,-5.40,96.34,0.02,Vehicle
2116,5,55.18,-74.18,0.00,Vehicle
2116,6,-11.42,-140.61,1.24,Vehicle
2116,7,-146.84,18.44,0.97,Vehicle
2116,8,-62.75,-138.92,0.00,Pedestrian
2116,9,-103.27,-60.52,0.00,Pedestrian
2116,10,60.52,-98.94,0.00,Pedestrian
2116,11,96.00,144.07,0.00,Pedestrian
2116,12,15.66,133.36,0.00,Pedestrian
2116,13,15.67,138.48,0.00,Pedestrian
2116,14,-91.31,-60.53,0.00,Pedestrian
2116,15,-142.87,19.82,0.00,Pedestrian
2116,16,142.96,117.58,0.00,Pedestrian
2116,17,105.75,74.67,0.00,Pedestrian
2116,18,-98.18,-141.71,0.00,Pedestrian
2117,0,-12.29,7.84,0.04,Vehicle
2117,1,146.51,-138.64,0.03,Vehicle
2117,2,-7.99,-113.92,0.02,Vehicle
2117,3,43.82,-99.11,0.00,Vehicle
2117,4,-5.39,96.55,0.04,Vehicle
2117,5,55.20,-73.82,0.00,Vehicle
2117,6,-11.38,-140.59,1.26,Vehicle
2117,7,-146.83,18.51,0.91,Vehicle
2117,8,-62.72,-138.92,0.00,Pedestrian
2117,9,-103.17,-60.52,0.00,Pedestrian
2117,10,60.52,-99.04,0.00,Pedestrian
2117,11,95.89,144.07,0.00,Pedestrian
2117,12,15.64,133.36,0.00,Pedestrian
2117,13,15.64,138.49,0.00,Pedestrian
2117,14,-91.42,-60.53,0.00,Pedestrian
2117,15,-142.88,19.72,0.00,Pedestrian
2117,16,142.96,117.69,0.20,Pedestrian
2117,17,105.69,74.57,0.00,Pedestrian
2117,18,-98.29,-141.72,0.00,Pedestrian
2118,0,-12.32,7.83,0.03,Vehicle
2118,1,146.51,-138.64,0.02,Vehicle
2118,2,-7.99,-114.07,0.02,Vehicle
2118,3,43.97,-99.11,0.00,Vehicle
2118,4,-5.39,96.64,0.04,Vehicle
2118,5,55.21,-73.68,0.00,Vehicle
2118,6,-11.33,-140.58,1.30,Vehicle
2118,7,-146.78,18.54,0.80,Vehicle
2118,8,-62.66,-138.92,0.00,Pedestrian
2118,9,-103.12,-60.52,0.00,Pedestrian
2118,10,60.52,-99.09,0.00,Pedestrian
2118,11,95.85,144.07,0.00,Pedestrian
2118,12,15.57,133.37,0.00,Pedestrian
2118,13,15.57,138.49,0.00,Pedestrian
2118,14,-91.46,-60.53,0.00,Pedestrian
2118,15,-142.88,19.67,0.00,Pedestrian
2118,16,142.96,117.74,0.00,Pedestrian
2118,17,105.70,74.61,0.00,Pedestrian
2118,18,-98.33,-141.72,0.00,Pedestrian
2119,0,-12.32,7.83,0.02,Vehicle
2119,1,146.51,-138.64,0.00,Vehicle
2119,2,-7.99,-114.07,0.01,Vehicle
2119,3,43.97,-99.11,0.00,Vehicle
2119,4,-5.39,96.64,0.02,Vehicle
2119,5,55.21,-73.68,0.00,Vehicle
2119,6,-11.30,-140.57,1.29,Vehicle
2119,7,-146.73,18.53,0.70,Vehicle
2119,8,-62.60,-138.92,0.00,Pedestrian
2119,9,-103.12,-60.52,0.00,Pedestrian
2119,10,60.52,-99.09,0.00,Pedestrian
2119,11,95.85,144.07,0.00,Pedestrian
2119,12,15.51,133.37,0.00,Pedestrian
2119,13,15.51,138.49,0.00,Pedestrian
2119,14,-91.46,-60.53,0.00,Pedestrian
2119,15,-142.88,19.67,0.00,Pedestrian
2119,16,142.96,117.74,0.01,Pedestrian
2119,17,105.68,74.61,0.00,Pedestrian
2119,18,-98.33,-141.72,0.00,Pedestrian
2120,0,-12.38,7.80,0.00,Vehicle
2120,1,146.51,-138.64,0.00,Vehicle
2120,2,-7.99,-114.43,0.00,Vehicle
2120,3,44.33,-99.10,0.00,Vehicle
2120,4,-5.38,96.87,0.01,Vehicle
2120,5,55.23,-73.32,0.00,Vehicle
2120,6,-11.28,-140.57,1.33,Vehicle
2120,7,-146.82,18.63,0.45,Vehicle
2120,8,-62.69,-138.93,0.00,Pedestrian
2120,9,-103.01,-60.52,0.00,Pedestrian
2120,10,60.52,-99.20,0.00,Pedestrian
2120,11,95.74,144.07,0.00,Pedestrian
2120,12,15.61,133.38,0.00,Pedestrian
2120,13,15.61,138.49,0.00,Pedestrian
2120,14,-91.57,-60.53,0.00,Pedestrian
2120,15,-142.88,19.56,0.00,Pedestrian
2120,16,142.97,117.84,0.00,Pedestrian
2120,17,105.68,74.50,0.00,Pedestrian
2120,18,-98.44,-141.72,0.00,Pedestrian
2121,0,-12.38,7.80,0.02,Vehicle
2121,1,146.51,-138.64,0.03,Vehicle
2121,2,-7.99,-114.43,0.01,Vehicle
2121,3,44.33,-99.10,0.00,Vehicle
2121,4,-5.38,96.87,0.03,Vehicle
2121,5,55.23,-73.32,0.00,Vehicle
2121,6,-11.24,-140.56,1.32,Vehicle
2121,7,-146.75,18.62,0.53,Vehicle
2121,8,-62.61,-138.93,0.00,Pedestrian
2121,9,-103.01,-60.52,0.00,Pedestrian
2121,10,60.52,-99.20,0.00,Pedestrian
2121,11,95.74,144.07,0.00,Pedestrian
2121,12,15.52,133.38,0.00,Pedestrian
2121,13,15.52,138.49,0.00,Pedestrian
2121,14,-91.57,-60.53,0.00,Pedestrian
2121,15,-142.88,19.56,0.00,Pedestrian
2121,16,142.97,117.84,0.04,Pedestrian
2121,17,105.68,74.50,0.00,Pedestrian
2121,18,-98.44,-141.72,0.00,Pedestrian
2122,0,-12.43,7.78,0.01,Vehicle
2122,1,146.51,-138.64,0.01,Vehicle
2122,2,-7.99,-114.88,0.01,Vehicle
2122,3,44.77,-99.09,0.00,Vehicle
2122,4,-5.37,97.16,0.01,Vehicle
2122,5,55.25,-72.87,0.00,Vehicle
2122,6,-11.22,-140.56,1.02,Vehicle
2122,7,-146.85,18.75,0.49,Vehicle
2122,8,-62.72,-138.94,0.00,Pedestrian
2122,9,-102.88,-60.52,0.00,Pedestrian
2122,10,60.52,-99.33,0.00,Pedestrian
2122,11,95.61,144.07,0.00,Pedestrian
2122,12,15.64,133.39,0.00,Pedestrian
2122,13,15.64,138.50,0.00,Pedestrian
2122,14,-91.70,-60.53,0.00,Pedestrian
2122,15,-142.88,19.43,0.00,Pedestrian
2122,16,142.97,117.98,0.01,Pedestrian
2122,17,105.74,74.62,0.00,Pedestrian
2122,18,-98.58,-141.73,0.00,Pedestrian
2123,0,-12.43,7.78,0.03,Vehicle
2123,1,146.51,-138.64,0.02,Vehicle
2123,2,-7.99,-114.88,0.02,Vehicle
2123,3,44.77,-99.09,0.00,Vehicle
2123,4,-5.37,97.16,0.03,Vehicle
2123,5,55.25,-72.87,0.00,Vehicle
2123,6,-11.16,-140.55,0.95,Vehicle
2123,7,-146.76,18.73,0.71,Vehicle
2123,8,-62.61,-138.94,0.00,Pedestrian
2123,9,-102.88,-60.52,0.00,Pedestrian
2123,10,60.52,-99.33,0.00,Pedestrian
2123,11,95.61,144.07,0.00,Pedestrian
2123,12,15.53,133.39,0.00,Pedestrian
2123,13,15.53,138.50,0.00,Pedestrian
2123,14,-91.70,-60.53,0.00,Pedestrian
2123,15,-142.88,19.43,0.00,Pedestrian
2123,16,142.97,117.98,0.05,Pedestrian
2123,17,105.69,74.62,0.00,Pedestrian
2123,18,-98.58,-141.73,0.00,Pedestrian
2124,0,-12.46,7.76,0.01,Vehicle
2124,1,146.51,-138.64,0.01,Vehicle
2124,2,-7.99,-115.31,0.01,Vehicle
2124,3,45.20,-99.08,0.00,Vehicle
2124,4,-5.36,97.46,0.01,Vehicle
2124,5,55.27,-72.44,0.00,Vehicle
2124,6,-11.15,-140.55,0.42,Vehicle
2124,7,-146.85,18.86,0.68,Vehicle
2124,8,-62.72,-138.94,0.00,Pedestrian
2124,9,-102.75,-60.52,0.00,Pedestrian
2124,10,60.52,-99.46,0.00,Pedestrian
2124,11,95.48,144.07,0.00,Pedestrian
2124,12,15.63,133.40,0.00,Pedestrian
2124,13,15.64,138.50,0.00,Pedestrian
2124,14,-91.83,-60.53,0.00,Pedestrian
2124,15,-142.88,19.30,0.00,Pedestrian
2124,16,142.97,118.11,0.01,Pedestrian
2124,17,105.68,74.49,0.00,Pedestrian
2124,18,-98.71,-141.73,0.00,Pedestrian
2125,0,-12.46,7.76,0.03,Vehicle
2125,1,146.51,-138.64,0.00,Vehicle
2125,2,-7.99,-115.31,0.02,Vehicle
2125,3,45.20,-99.08,0.00,Vehicle
2125,4,-5.36,97.46,0.03,Vehicle
2125,5,55.27,-72.44,0.00,Vehicle
2125,6,-11.09,-140.54,1.27,Vehicle
2125,7,-146.77,18.84,0.64,Vehicle
2125,8,-62.61,-138.94,0.00,Pedestrian
2125,9,-102.75,-60.52,0.00,Pedestrian
2125,10,60.52,-99.46,0.00,Pedestrian
2125,11,95.48,144.07,0.00,Pedestrian
2125,12,15.53,133.40,0.00,Pedestrian
2125,13,15.53,138.50,0.00,Pedestrian
2125,14,-91.83,-60.53,0.00,Pedestrian
2125,15,-142.88,19.30,0.00,Pedestrian
2125,16,142.97,118.11,0.05,Pedestrian
2125,17,105.68,74.49,0.00,Pedestrian
2125,18,-98.71,-141.73,0.00,Pedestrian
2126,0,-12.46,7.76,0.01,Vehicle
2126,1,146.51,-138.64,0.01,Vehicle
2126,2,-7.99,-115.31,0.01,Vehicle
2126,3,45.20,-99.08,0.00,Vehicle
2126,4,-5.36,97.46,0.01,Vehicle
2126,5,55.27,-72.44,0.00,Vehicle
2126,6,-11.07,-140.54,1.11,Vehicle
2126,7,-146.75,18.84,0.60,Vehicle
2126,8,-62.59,-138.94,0.00,Pedestrian
2126,9,-102.75,-60.52,0.00,Pedestrian
2126,10,60.52,-99.46,0.00,Pedestrian
2126,11,95.48,144.07,0.00,Pedestrian
2126,12,15.51,133.40,0.00,Pedestrian
2126,13,15.51,138.50,0.00,Pedestrian
2126,14,-91.83,-60.53,0.00,Pedestrian
2126,15,-142.88,19.30,0.00,Pedestrian
2126,16,142.97,118.11,0.01,Pedestrian
2126,17,105.68,74.49,0.00,Pedestrian
2126,18,-98.71,-141.73,0.00,Pedestrian
2127,0,-12.49,7.74,0.00,Vehicle
2127,1,146.51,-138.64,0.01,Vehicle
2127,2,-7.99,-115.75,0.00,Vehicle
2127,3,45.64,-99.07,0.00,Vehicle
2127,4,-5.35,97.76,0.01,Vehicle
2127,5,55.29,-72.00,0.00,Vehicle
2127,6,-11.05,-140.54,1.08,Vehicle
2127,7,-146.86,18.97,0.34,Vehicle
2127,8,-62.72,-138.95,0.00,Pedestrian
2127,9,-102.62,-60.52,0.00,Pedestrian
2127,10,60.52,-99.59,0.00,Pedestrian
2127,11,95.34,144.07,0.00,Pedestrian
2127,12,15.63,133.40,0.00,Pedestrian
2127,13,15.63,138.50,0.00,Pedestrian
2127,14,-91.97,-60.53,0.00,Pedestrian
2127,15,-142.88,19.17,0.00,Pedestrian
2127,16,142.97,118.24,0.00,Pedestrian
2127,17,105.74,74.60,0.00,Pedestrian
2127,18,-98.84,-141.74,0.00,Pedestrian
2128,0,-12.49,7.74,0.03,Vehicle
2128,1,146.51,-138.64,0.02,Vehicle
2128,2,-7.98,-115.75,0.02,Vehicle
2128,3,45.64,-99.07,0.00,Vehicle
2128,4,-5.35,97.76,0.03,Vehicle
2128,5,55.29,-72.00,0.02,Vehicle
2128,6,-11.00,-140.53,1.12,Vehicle
2128,7,-146.77,18.95,0.63,Vehicle
2128,8,-62.61,-138.95,0.00,Pedestrian
2128,9,-102.62,-60.52,0.00,Pedestrian
2128,10,60.52,-99.59,0.00,Pedestrian
2128,11,95.34,144.07,0.00,Pedestrian
2128,12,15.53,133.40,0.00,Pedestrian
2128,13,15.53,138.50,0.00,Pedestrian
2128,14,-91.97,-60.53,0.00,Pedestrian
2128,15,-142.88,19.17,0.00,Pedestrian
2128,16,142.97,118.24,0.05,Pedestrian
2128,17,105.69,74.60,0.00,Pedestrian
2128,18,-98.84,-141.74,0.00,Pedestrian
2129,0,-12.52,7.73,0.01,Vehicle
2129,1,146.51,-138.64,0.02,Vehicle
2129,2,-7.98,-116.20,0.01,Vehicle
2129,3,46.08,-99.06,0.00,Vehicle
2129,4,-5.35,98.08,0.01,Vehicle
2129,5,55.31,-71.57,0.01,Vehicle
2129,6,-10.98,-140.53,0.98,Vehicle
2129,7,-146.87,19.08,0.57,Vehicle
2129,8,-62.72,-138.96,0.00,Pedestrian
2129,9,-102.48,-60.52,0.00,Pedestrian
2129,10,60.52,-99.73,0.00,Pedestrian
2129,11,95.21,144.07,0.00,Pedestrian
2129,12,15.64,133.41,0.00,Pedestrian
2129,13,15.64,138.51,0.00,Pedestrian
2129,14,-92.10,-60.53,0.00,Pedestrian
2129,15,-142.88,19.03,0.00,Pedestrian
2129,16,142.97,118.37,0.01,Pedestrian
2129,17,105.68,74.47,0.00,Pedestrian
2129,18,-98.97,-141.74,0.00,Pedestrian
2130,0,-12.52,7.73,0.03,Vehicle
2130,1,146.51,-138.64,0.01,Vehicle
2130,2,-7.98,-116.20,0.02,Vehicle
2130,3,46.08,-99.06,0.00,Vehicle
2130,4,-5.34,98.08,0.05,Vehicle
2130,5,55.31,-71.57,0.01,Vehicle
2130,6,-10.92,-140.52,1.16,Vehicle
2130,7,-146.78,19.06,0.73,Vehicle
2130,8,-62.61,-138.96,0.00,Pedestrian
2130,9,-102.48,-60.52,0.00,Pedestrian
2130,10,60.52,-99.73,0.00,Pedestrian
2130,11,95.21,144.07,0.00,Pedestrian
2130,12,15.53,133.41,0.00,Pedestrian
2130,13,15.53,138.51,0.00,Pedestrian
2130,14,-92.10,-60.53,0.00,Pedestrian
2130,15,-142.88,19.03,0.00,Pedestrian
2130,16,142.97,118.37,0.05,Pedestrian
2130,17,105.68,74.47,0.00,Pedestrian
2130,18,-98.97,-141.74,0.00,Pedestrian
2131,0,-12.53,7.72,0.01,Vehicle
2131,1,146.51,-138.64,0.01,Vehicle
2131,2,-7.98,-116.64,0.01,Vehicle
2131,3,46.52,-99.04,0.00,Vehicle
2131,4,-5.34,98.40,0.01,Vehicle
2131,5,55.34,-71.13,0.01,Vehicle
2131,6,-10.90,-140.53,1.08,Vehicle
2131,7,-146.88,19.19,0.64,Vehicle
2131,8,-62.72,-138.96,0.00,Pedestrian
2131,9,-102.35,-60.52,0.00,Pedestrian
2131,10,60.52,-99.86,0.00,Pedestrian
2131,11,95.08,144.07,0.00,Pedestrian
2131,12,15.64,133.42,0.00,Pedestrian
2131,13,15.64,138.51,0.00,Pedestrian
2131,14,-92.23,-60.53,0.00,Pedestrian
2131,15,-142.88,18.90,0.00,Pedestrian
2131,16,142.98,118.51,0.01,Pedestrian
2131,17,105.74,74.59,0.00,Pedestrian
2131,18,-99.10,-141.75,0.00,Pedestrian
2132,0,-12.53,7.72,0.03,Vehicle
2132,1,146.51,-138.64,0.03,Vehicle
2132,2,-7.98,-116.64,0.02,Vehicle
2132,3,46.52,-99.04,0.00,Vehicle
2132,4,-5.34,98.40,0.00,Vehicle
2132,5,55.34,-71.13,0.01,Vehicle
2132,6,-10.83,-140.52,1.58,Vehicle
2132,7,-146.79,19.17,0.77,Vehicle
2132,8,-62.61,-138.96,0.00,Pedestrian
2132,9,-102.35,-60.52,0.00,Pedestrian
2132,10,60.52,-99.86,0.00,Pedestrian
2132,11,95.08,144.07,0.00,Pedestrian
2132,12,15.53,133.42,0.00,Pedestrian
2132,13,15.53,138.51,0.00,Pedestrian
2132,14,-92.23,-60.53,0.00,Pedestrian
2132,15,-142.88,18.90,0.00,Pedestrian
2132,16,142.98,118.51,0.05,Pedestrian
2132,17,105.69,74.59,0.00,Pedestrian
2132,18,-99.10,-141.75,0.00,Pedestrian
2133,0,-12.54,7.71,0.01,Vehicle
2133,1,146.51,-138.64,0.02,Vehicle
2133,2,-7.98,-117.08,0.01,Vehicle
