TimeStep,PosX,PosZ,Altitude,Velocity,Battery,TrafficAgentsCount,CurrentPolicy
978,-4.35,-70.01,5.04,0.00,0.0000,19,None
979,-4.35,-70.01,5.04,0.00,0.0000,19,None
980,-4.35,-70.01,5.04,0.00,0.0000,19,None
981,-4.41,-69.45,5.04,0.00,0.0000,19,None
982,-4.41,-69.45,5.04,0.00,0.0000,19,None
983,-4.41,-69.45,5.04,0.00,0.0000,19,None
984,-4.47,-68.93,5.04,0.00,0.0000,19,None
985,-4.47,-68.93,5.04,0.00,0.0000,19,None
986,-4.47,-68.93,5.04,0.00,0.0000,19,None
987,-4.47,-68.93,5.04,0.00,0.0000,19,None
988,-4.53,-68.45,5.04,0.00,0.0000,19,None
989,-4.53,-68.45,5.04,0.00,0.0000,19,None
990,-4.53,-68.45,5.04,0.00,0.0000,19,None
991,-4.59,-67.93,5.04,0.00,0.0000,19,None
992,-4.59,-67.93,5.04,0.00,0.0000,19,None
993,-4.59,-67.93,5.04,0.00,0.0000,19,None
994,-4.65,-67.45,5.04,0.00,0.0000,19,None
995,-4.65,-67.45,5.04,0.00,0.0000,19,None
996,-4.65,-67.45,5.04,0.00,0.0000,19,None
997,-4.65,-67.45,5.04,0.00,0.0000,19,None
998,-4.71,-66.95,5.03,0.00,0.0000,19,None
999,-4.71,-66.95,5.03,0.00,0.0000,19,None
1000,-4.71,-66.95,5.03,0.00,0.0000,19,None
1001,-4.77,-66.44,5.03,0.00,0.0000,19,None
1002,-4.77,-66.44,5.03,0.00,0.0000,19,None
1003,-4.80,-66.17,5.03,0.00,0.0000,19,None
1004,-4.80,-66.17,5.03,0.00,0.0000,19,None
1005,-4.83,-65.92,5.03,0.00,0.0000,19,None
1006,-4.83,-65.92,5.03,0.00,0.0000,19,None
1007,-4.83,-65.92,5.03,0.00,0.0000,19,None
1008,-4.83,-65.92,5.03,0.00,0.0000,19,None
1009,-4.91,-65.22,5.03,0.00,0.0000,19,None
1010,-4.91,-65.22,5.03,0.00,0.0000,19,None
1011,-4.91,-65.22,5.03,0.00,0.0000,19,None
1012,-4.91,-65.22,5.03,0.00,0.0000,19,None
1013,-4.91,-65.22,5.03,0.00,0.0000,19,None
1014,-4.99,-64.53,5.03,0.00,0.0000,19,None
1015,-4.99,-64.53,5.03,0.00,0.0000,19,None
1016,-5.03,-64.22,5.03,0.00,0.0000,19,None
1017,-5.03,-64.22,5.03,0.00,0.0000,19,None
1018,-5.03,-64.22,5.03,0.00,0.0000,19,None
1019,-5.08,-63.76,5.03,0.00,0.0000,19,None
1020,-5.08,-63.76,5.03,0.00,0.0000,19,None
1021,-5.08,-63.76,5.03,0.00,0.0000,19,None
1022,-5.08,-63.76,5.03,0.00,0.0000,19,None
1023,-5.08,-63.76,5.03,0.00,0.0000,19,None
1024,-5.17,-63.07,5.03,0.00,0.0000,19,None
1025,-5.17,-63.07,5.03,0.00,0.0000,19,None
1026,-5.17,-63.07,5.03,0.00,0.0000,19,None
1027,-5.22,-62.60,5.03,0.00,0.0000,19,None
1028,-5.22,-62.60,5.03,0.00,0.0000,19,None
1029,-5.22,-62.60,5.03,0.00,0.0000,19,None
1030,-5.28,-62.10,5.03,0.00,0.0000,19,None
1031,-5.28,-62.10,5.03,0.00,0.0000,19,None
1032,-5.28,-62.10,5.03,0.00,0.0000,19,None
1033,-5.28,-62.10,5.03,0.00,0.0000,19,None
1034,-5.34,-61.59,5.03,0.00,0.0000,19,None
1035,-5.34,-61.59,5.03,0.00,0.0000,19,None
1036,-5.34,-61.59,5.03,0.00,0.0000,19,None
1037,-5.40,-61.08,5.03,0.00,0.0000,19,None
1038,-5.40,-61.08,5.03,0.00,0.0000,19,None
1039,-5.40,-61.08,5.03,0.00,0.0000,19,None
1040,-5.47,-60.52,5.03,0.00,0.0000,19,None
1041,-5.47,-60.52,5.03,0.00,0.0000,19,None
1042,-5.47,-60.52,5.03,0.00,0.0000,19,None
1043,-5.54,-59.91,5.03,0.00,0.0000,19,None
1044,-5.54,-59.91,5.03,0.00,0.0000,19,None
1045,-5.54,-59.91,5.03,0.00,0.0000,19,None
1046,-5.61,-59.30,5.04,0.00,0.0000,19,None
1047,-5.61,-59.30,5.04,0.00,0.0000,19,None
1048,-5.61,-59.30,5.04,0.00,0.0000,19,None
1049,-5.66,-58.85,5.04,0.00,0.0000,19,None
1050,-5.66,-58.85,5.04,0.00,0.0000,19,None
1051,-5.66,-58.85,5.04,0.00,0.0000,19,None
1052,-5.75,-58.14,5.04,0.00,0.0000,19,None
1053,-5.75,-58.14,5.04,0.00,0.0000,19,None
1054,-5.75,-58.14,5.04,0.00,0.0000,19,None
1055,-5.75,-58.14,5.04,0.00,0.0000,19,None
1056,-5.87,-57.09,5.04,0.00,0.0000,19,None
1057,-5.87,-57.09,5.04,0.00,0.0000,19,None
1058,-5.87,-57.09,5.04,0.00,0.0000,19,None
1059,-5.87,-57.09,5.04,0.00,0.0000,19,None
1060,-5.97,-56.23,5.04,0.00,0.0000,19,None
1061,-5.97,-56.23,5.04,0.00,0.0000,19,None
1062,-6.03,-55.73,5.04,0.00,0.0000,19,None
1063,-6.09,-55.28,5.04,0.00,0.0000,19,None
1064,-6.09,-55.28,5.04,0.00,0.0000,19,None
1065,-6.09,-55.28,5.04,0.00,0.0000,19,None
1066,-6.09,-55.28,5.04,0.00,0.0000,19,None
1067,-6.09,-55.28,5.04,0.00,0.0000,19,None
1068,-6.25,-53.93,5.04,0.00,0.0000,19,None
1069,-6.25,-53.93,5.04,0.00,0.0000,19,None
1070,-6.25,-53.93,5.04,0.00,0.0000,19,None
1071,-6.25,-53.93,5.04,0.00,0.0000,19,None
1072,-6.25,-53.93,5.04,0.00,0.0000,19,None
1073,-6.41,-52.52,5.04,0.00,0.0000,19,None
1074,-6.41,-52.52,5.04,0.00,0.0000,19,None
1075,-6.49,-51.88,5.04,0.00,0.0000,19,None
1076,-6.49,-51.88,5.04,0.00,0.0000,19,None
1077,-6.49,-51.88,5.04,0.00,0.0000,19,None
1078,-6.61,-50.85,5.04,0.00,0.0000,19,None
1079,-6.61,-50.85,5.04,0.00,0.0000,19,None
1080,-6.61,-50.85,5.04,0.00,0.0000,19,None
1081,-6.61,-50.85,5.04,0.00,0.0000,19,None
1082,-6.61,-50.85,5.04,0.00,0.0000,19,None
1083,-6.78,-49.41,5.04,0.00,0.0000,19,None
1084,-6.78,-49.41,5.04,0.00,0.0000,19,None
1085,-6.78,-49.41,5.04,0.00,0.0000,19,None
1086,-6.90,-48.37,5.04,0.00,0.0000,19,None
1087,-6.90,-48.37,5.04,0.00,0.0000,19,None
1088,-6.90,-48.37,5.04,0.00,0.0000,19,None
1089,-7.04,-47.23,5.04,0.00,0.0000,19,None
1090,-7.04,-47.23,5.04,0.00,0.0000,19,None
1091,-7.04,-47.23,5.04,0.00,0.0000,19,None
1092,-7.04,-47.23,5.04,0.00,0.0000,19,None
1093,-7.18,-46.00,5.04,0.00,0.0000,19,None
1094,-7.18,-46.00,5.04,0.00,0.0000,19,None
1095,-7.26,-45.36,5.04,0.00,0.0000,19,None
1096,-7.26,-45.36,5.04,0.00,0.0000,19,None
1097,-7.26,-45.36,5.04,0.00,0.0000,19,None
1098,-7.26,-45.36,5.04,0.00,0.0000,19,None
1099,-7.40,-44.13,5.04,0.00,0.0000,19,None
1100,-7.40,-44.13,5.04,0.00,0.0000,19,None
1101,-7.40,-44.13,5.04,0.00,0.0000,19,None
1102,-7.40,-44.13,5.04,0.00,0.0000,19,None
1103,-7.40,-44.13,5.04,0.00,0.0000,19,None
1104,-7.59,-42.55,5.03,0.00,0.0000,19,None
1105,-7.59,-42.55,5.03,0.00,0.0000,19,None
1106,-7.59,-42.55,5.03,0.00,0.0000,19,None
1107,-7.59,-42.55,5.03,0.00,0.0000,19,None
1108,-7.73,-41.33,5.03,0.00,0.0000,19,None
1109,-7.73,-41.33,5.03,0.00,0.0000,19,None
1110,-7.82,-40.62,5.03,0.00,0.0000,19,None
1111,-7.82,-40.62,5.03,0.00,0.0000,19,None
1112,-7.82,-40.62,5.03,0.00,0.0000,19,None
1113,-7.95,-39.51,5.03,0.00,0.0000,19,None
1114,-7.95,-39.51,5.03,0.00,0.0000,19,None
1115,-7.95,-39.51,5.03,0.00,0.0000,19,None
1116,-7.95,-39.51,5.03,0.00,0.0000,19,None
1117,-7.95,-39.51,5.03,0.00,0.0000,19,None
1118,-7.95,-39.51,5.03,0.00,0.0000,19,None
1119,-8.14,-37.90,5.02,0.00,0.0000,19,None
1120,-8.14,-37.90,5.02,0.00,0.0000,19,None
1121,-8.14,-37.90,5.02,0.00,0.0000,19,None
1122,-8.27,-36.78,5.02,0.00,0.0000,19,None
1123,-8.27,-36.78,5.02,0.00,0.0000,19,None
1124,-8.27,-36.78,5.02,0.00,0.0000,19,None
1125,-8.40,-35.67,5.02,0.00,0.0000,19,None
1126,-8.40,-35.67,5.02,0.00,0.0000,19,None
1127,-8.40,-35.67,5.02,0.00,0.0000,19,None
1128,-8.40,-35.67,5.02,0.00,0.0000,19,None
1129,-8.54,-34.53,5.02,0.00,0.0000,19,None
1130,-8.54,-34.53,5.02,0.00,0.0000,19,None
1131,-8.61,-33.90,5.01,0.00,0.0000,19,None
1132,-8.61,-33.90,5.01,0.00,0.0000,19,None
1133,-8.61,-33.90,5.01,0.00,0.0000,19,None
1134,-8.74,-32.79,5.01,0.00,0.0000,19,None
1135,-8.74,-32.79,5.01,0.00,0.0000,19,None
1136,-8.74,-32.79,5.01,0.00,0.0000,19,None
1137,-8.74,-32.79,5.01,0.00,0.0000,19,None
1138,-8.74,-32.79,5.01,0.00,0.0000,19,None
1139,-8.91,-31.38,5.01,0.00,0.0000,19,None
1140,-8.91,-31.38,5.01,0.00,0.0000,19,None
1141,-8.91,-31.38,5.01,0.00,0.0000,19,None
1142,-9.04,-30.25,5.01,0.00,0.0000,19,None
1143,-9.04,-30.25,5.01,0.00,0.0000,19,None
1144,-9.04,-30.25,5.01,0.00,0.0000,19,None
1145,-9.04,-30.25,5.01,0.00,0.0000,19,None
1146,-9.17,-29.17,5.02,0.00,0.0000,19,None
1147,-9.17,-29.17,5.02,0.00,0.0000,19,None
1148,-9.17,-29.17,5.02,0.00,0.0000,19,None
1149,-9.29,-28.11,5.02,0.00,0.0000,19,None
1150,-9.29,-28.11,5.02,0.00,0.0000,19,None
1151,-9.29,-28.11,5.02,0.00,0.0000,19,None
1152,-9.43,-26.99,5.02,0.00,0.0000,19,None
1153,-9.43,-26.99,5.02,0.00,0.0000,19,None
1154,-9.43,-26.99,5.02,0.00,0.0000,19,None
1155,-9.55,-25.98,5.02,0.00,0.0000,19,None
1156,-9.55,-25.98,5.02,0.00,0.0000,19,None
1157,-9.55,-25.98,5.02,0.00,0.0000,19,None
1158,-9.68,-24.86,5.02,0.00,0.0000,19,None
1159,-9.68,-24.86,5.02,0.00,0.0000,19,None
1160,-9.68,-24.86,5.02,0.00,0.0000,19,None
1161,-9.68,-24.86,5.02,0.00,0.0000,19,None
1162,-9.81,-23.72,5.03,0.00,0.0000,19,None
1163,-9.81,-23.72,5.03,0.00,0.0000,19,None
1164,-9.81,-23.72,5.03,0.00,0.0000,19,None
1165,-9.99,-22.21,5.03,0.00,0.0000,19,None
1166,-9.99,-22.21,5.03,0.00,0.0000,19,None
1167,-9.99,-22.21,5.03,0.00,0.0000,19,None
1168,-10.09,-21.34,5.03,0.00,0.0000,19,None
1169,-10.09,-21.34,5.03,0.00,0.0000,19,None
1170,-10.09,-21.34,5.03,0.00,0.0000,19,None
1171,-10.09,-21.34,5.03,0.00,0.0000,19,None
1172,-10.09,-21.34,5.03,0.00,0.0000,19,None
1173,-10.35,-19.17,5.04,0.00,0.0000,19,None
1174,-10.35,-19.17,5.04,0.00,0.0000,19,None
1175,-10.35,-19.17,5.04,0.00,0.0000,19,None
1176,-10.35,-19.17,5.04,0.00,0.0000,19,None
1177,-10.56,-17.41,5.04,0.00,0.0000,19,None
1178,-10.56,-17.41,5.04,0.00,0.0000,19,None
1179,-10.56,-17.41,5.04,0.00,0.0000,19,None
1180,-10.72,-16.03,5.04,0.00,0.0000,19,None
1181,-10.72,-16.03,5.04,0.00,0.0000,19,None
1182,-10.82,-15.18,5.05,0.00,0.0000,19,None
1183,-10.90,-14.56,5.06,0.00,0.0000,19,None
1184,-10.90,-14.56,5.06,0.00,0.0000,19,None
1185,-10.90,-14.56,5.06,0.00,0.0000,19,None
1186,-10.90,-14.56,5.06,0.00,0.0000,19,None
1187,-10.90,-14.56,5.06,0.00,0.0000,19,None
1188,-11.15,-12.43,5.05,0.00,0.0000,19,None
1189,-11.15,-12.43,5.05,0.00,0.0000,19,None
1190,-11.15,-12.43,5.05,0.00,0.0000,19,None
1191,-11.15,-12.43,5.05,0.00,0.0000,19,None
1192,-11.36,-10.59,5.05,0.00,0.0000,19,None
1193,-11.36,-10.59,5.05,0.00,0.0000,19,None
1194,-11.49,-9.53,5.04,0.00,0.0000,19,None
1195,-11.49,-9.53,5.04,0.00,0.0000,19,None
1196,-11.49,-9.53,5.04,0.00,0.0000,19,None
1197,-11.66,-8.06,5.04,0.00,0.0000,19,None
1198,-11.66,-8.06,5.04,0.00,0.0000,19,None
1199,-11.66,-8.06,5.04,0.00,0.0000,19,None
1200,-11.66,-8.06,5.04,0.00,0.0000,19,None
1201,-11.92,-5.88,5.04,0.00,0.0000,19,None
1202,-11.92,-5.88,5.04,0.00,0.0000,19,None
1203,-12.06,-4.72,5.04,0.00,0.0000,19,None
1204,-12.15,-3.94,5.04,0.00,0.0000,19,None
1205,-12.15,-3.94,5.04,0.00,0.0000,19,None
1206,-12.15,-3.94,5.04,0.00,0.0000,19,None
1207,-12.15,-3.94,5.04,0.00,0.0000,19,None
1208,-12.15,-3.94,5.04,0.00,0.0000,19,None
1209,-12.15,-3.94,5.04,0.00,0.0000,19,None
1210,-12.53,-0.70,5.04,0.00,0.0000,19,None
1211,-12.53,-0.70,5.04,0.00,0.0000,19,None
1212,-12.53,-0.70,5.04,0.00,0.0000,19,None
1213,-12.74,1.06,5.25,0.00,0.0000,19,None
1214,-12.74,1.06,5.25,0.00,0.0000,19,None
1215,-12.74,1.06,5.25,0.00,0.0000,19,None
1216,-12.86,2.11,5.28,0.00,0.0000,19,None
1217,-12.86,2.11,5.28,0.00,0.0000,19,None
1218,-12.86,2.11,5.28,0.00,0.0000,19,None
1219,-13.02,3.46,5.04,0.00,0.0000,19,None
1220,-13.02,3.46,5.04,0.00,0.0000,19,None
1221,-13.06,3.77,5.05,0.00,0.0000,19,None
1222,-13.06,3.77,5.05,0.00,0.0000,19,None
1223,-13.06,3.77,5.05,0.00,0.0000,19,None
1224,-13.06,3.77,5.05,0.00,0.0000,19,None
1225,-13.06,3.77,5.05,0.00,0.0000,19,None
1226,-13.06,3.77,5.05,0.00,0.0000,19,None
1227,-13.06,3.77,5.05,0.00,0.0000,19,None
1228,-13.06,3.77,5.05,0.00,0.0000,19,None
1229,-13.06,3.77,5.05,0.00,0.0000,19,None
1230,-13.06,3.77,5.05,0.00,0.0000,19,None
1231,-13.06,3.77,5.05,0.00,0.0000,19,None
1232,-13.06,3.77,5.05,0.00,0.0000,19,None
1233,-13.06,3.77,5.05,0.00,0.0000,19,None
1234,-13.06,3.77,5.05,0.00,0.0000,19,None
1235,-13.06,3.77,5.05,0.00,0.0000,19,None
1236,-13.06,3.77,5.05,0.00,0.0000,19,None
1237,-13.06,3.77,5.05,0.00,0.0000,19,None
1238,-13.06,3.77,5.05,0.00,0.0000,19,None
1239,-13.06,3.77,5.05,0.00,0.0000,19,None
1240,-13.06,3.77,5.05,0.00,0.0000,19,None
1241,-13.06,3.77,5.05,0.00,0.0000,19,None
1242,-13.06,3.77,5.05,0.00,0.0000,19,None
1243,-13.06,3.77,5.05,0.00,0.0000,19,None
1244,-13.06,3.77,5.05,0.00,0.0000,19,None
1245,-13.06,3.77,5.05,0.00,0.0000,19,None
1246,-13.06,3.77,5.05,0.00,0.0000,19,None
1247,-13.06,3.77,5.05,0.00,0.0000,19,None
1248,-13.06,3.77,5.05,0.00,0.0000,19,None
1249,-13.06,3.77,5.05,0.00,0.0000,19,None
1250,-13.06,3.77,5.05,0.00,0.0000,19,None
1251,-13.06,3.77,5.05,0.00,0.0000,19,None
1252,-13.06,3.77,5.05,0.00,0.0000,19,None
1253,-13.06,3.77,5.05,0.00,0.0000,19,None
1254,-13.06,3.77,5.05,0.00,0.0000,19,None
1255,-13.06,3.77,5.05,0.00,0.0000,19,None
1256,-13.06,3.77,5.05,0.00,0.0000,19,None
1257,-13.06,3.77,5.05,0.00,0.0000,19,None
1258,-13.06,3.77,5.05,0.00,0.0000,19,None
1259,-13.06,3.77,5.05,0.00,0.0000,19,None
1260,-13.06,3.77,5.05,0.00,0.0000,19,None
1261,-13.06,3.77,5.05,0.00,0.0000,19,None
1262,-13.06,3.77,5.05,0.00,0.0000,19,None
1263,-13.06,3.77,5.05,0.00,0.0000,19,None
1264,-13.06,3.77,5.05,0.00,0.0000,19,None
1265,-13.06,3.77,5.05,0.00,0.0000,19,None
1266,-13.06,3.77,5.05,0.00,0.0000,19,None
1267,-13.06,3.77,5.05,0.00,0.0000,19,None
1268,-13.06,3.77,5.05,0.00,0.0000,19,None
1269,-13.06,3.77,5.05,0.00,0.0000,19,None
1270,-13.06,3.77,5.05,0.00,0.0000,19,None
1271,-13.06,3.77,5.05,0.00,0.0000,19,None
1272,-13.03,3.77,5.04,0.00,0.0000,19,None
1273,-13.03,3.77,5.04,0.00,0.0000,19,None
1274,-13.03,3.77,5.04,0.00,0.0000,19,None
1275,-12.95,3.77,5.04,0.00,0.0000,19,None
1276,-12.95,3.77,5.04,0.00,0.0000,19,None
1277,-12.95,3.77,5.04,0.00,0.0000,19,None
1278,-12.84,3.77,5.04,0.00,0.0000,19,None
1279,-12.84,3.77,5.04,0.00,0.0000,19,None
1280,-12.84,3.77,5.04,0.00,0.0000,19,None
1281,-12.71,3.77,5.04,0.00,0.0000,19,None
1282,-12.71,3.77,5.04,0.00,0.0000,19,None
1283,-12.71,3.77,5.04,0.00,0.0000,19,None
1284,-12.54,3.77,5.04,0.00,0.0000,19,None
1285,-12.54,3.77,5.04,0.00,0.0000,19,None
1286,-12.54,3.77,5.04,0.00,0.0000,19,None
1287,-12.34,3.77,5.04,0.00,0.0000,19,None
1288,-12.34,3.77,5.04,0.00,0.0000,19,None
1289,-12.10,3.77,5.04,0.00,0.0000,19,None
1290,-12.10,3.77,5.04,0.00,0.0000,19,None
1291,-12.10,3.77,5.04,0.00,0.0000,19,None
1292,-11.87,3.77,5.03,0.00,0.0000,19,None
1293,-11.87,3.77,5.03,0.00,0.0000,19,None
1294,-11.87,3.77,5.03,0.00,0.0000,19,None
1295,-11.56,3.77,5.03,0.00,0.0000,19,None
1296,-11.56,3.77,5.03,0.00,0.0000,19,None
1297,-11.56,3.77,5.03,0.00,0.0000,19,None
1298,-11.25,3.77,5.03,0.00,0.0000,19,None
1299,-11.25,3.77,5.03,0.00,0.0000,19,None
1300,-10.98,3.77,5.03,0.00,0.0000,19,None
1301,-10.98,3.77,5.03,0.00,0.0000,19,None
1302,-10.98,3.77,5.03,0.00,0.0000,19,None
1303,-10.61,3.77,5.02,0.00,0.0000,19,None
1304,-10.61,3.77,5.02,0.00,0.0000,19,None
1305,-10.21,3.77,5.02,0.00,0.0000,19,None
1306,-10.21,3.77,5.02,0.00,0.0000,19,None
1307,-10.21,3.77,5.02,0.00,0.0000,19,None
1308,-9.78,3.77,5.01,0.00,0.0000,19,None
1309,-9.78,3.77,5.01,0.00,0.0000,19,None
1310,-9.78,3.77,5.01,0.00,0.0000,19,None
1311,-9.78,3.77,5.01,0.00,0.0000,19,None
1312,-9.17,3.77,5.01,0.00,0.0000,19,None
1313,-9.17,3.77,5.01,0.00,0.0000,19,None
1314,-8.80,3.77,5.01,0.00,0.0000,19,None
1315,-8.58,3.77,5.01,0.00,0.0000,19,None
1316,-8.58,3.77,5.01,0.00,0.0000,19,None
1317,-8.11,3.77,5.02,0.00,0.0000,19,None
1318,-8.11,3.77,5.02,0.00,0.0000,19,None
1319,-8.11,3.77,5.02,0.00,0.0000,19,None
1320,-8.11,3.77,5.02,0.00,0.0000,19,None
1321,-8.11,3.77,5.02,0.00,0.0000,19,None
1322,-8.11,3.77,5.02,0.00,0.0000,19,None
1323,-6.94,3.77,5.02,0.00,0.0000,19,None
1324,-6.94,3.77,5.02,0.00,0.0000,19,None
1325,-6.94,3.77,5.02,0.00,0.0000,19,None
1326,-6.30,3.77,5.03,0.00,0.0000,19,None
1327,-6.30,3.77,5.03,0.00,0.0000,19,None
1328,-5.78,3.77,5.03,0.00,0.0000,19,None
1329,-5.78,3.77,5.03,0.00,0.0000,19,None
1330,-5.78,3.77,5.03,0.00,0.0000,19,None
1331,-4.92,3.77,5.03,0.00,0.0000,19,None
1332,-4.92,3.77,5.03,0.00,0.0000,19,None
1333,-4.92,3.77,5.03,0.00,0.0000,19,None
1334,-4.34,3.77,5.03,0.00,0.0000,19,None
1335,-4.34,3.77,5.03,0.00,0.0000,19,None
1336,-4.34,3.77,5.03,0.00,0.0000,19,None
1337,-3.53,3.77,5.04,0.00,0.0000,19,None
1338,-3.53,3.77,5.04,0.00,0.0000,19,None
1339,-3.53,3.77,5.04,0.00,0.0000,19,None
1340,-2.69,3.77,5.04,0.00,0.0000,19,None
1341,-2.69,3.77,5.04,0.00,0.0000,19,None
1342,-2.69,3.77,5.04,0.00,0.0000,19,None
1343,-1.82,3.77,5.04,0.00,0.0000,19,None
1344,-1.82,3.77,5.04,0.00,0.0000,19,None
1345,-1.82,3.77,5.04,0.00,0.0000,19,None
1346,-1.82,3.77,5.04,0.00,0.0000,19,None
1347,-0.55,3.77,5.04,0.00,0.0000,19,None
1348,-0.55,3.77,5.04,0.00,0.0000,19,None
1349,0.14,3.77,5.04,0.00,0.0000,19,None
1350,0.58,3.77,5.04,0.00,0.0000,19,None
1351,0.58,3.77,5.04,0.00,0.0000,19,None
1352,0.58,3.77,5.04,0.00,0.0000,19,None
1353,0.58,3.77,5.04,0.00,0.0000,19,None
1354,0.58,3.77,5.04,0.00,0.0000,19,None
1355,0.58,3.77,5.04,0.00,0.0000,19,None
1356,2.48,3.77,5.04,0.00,0.0000,19,None
1357,2.48,3.77,5.04,0.00,0.0000,19,None
1358,2.48,3.77,5.04,0.00,0.0000,19,None
1359,3.56,3.77,5.03,0.00,0.0000,19,None
1360,3.56,3.77,5.03,0.00,0.0000,19,None
1361,4.39,3.77,5.03,0.00,0.0000,19,None
1362,4.39,3.77,5.03,0.00,0.0000,19,None
1363,4.39,3.77,5.03,0.00,0.0000,19,None
1364,4.39,3.77,5.03,0.00,0.0000,19,None
1365,5.94,3.77,5.02,0.00,0.0000,19,None
1366,5.94,3.77,5.02,0.00,0.0000,19,None
1367,5.94,3.77,5.02,0.00,0.0000,19,None
1368,6.89,3.77,5.01,0.00,0.0000,19,None
1369,6.89,3.77,5.01,0.00,0.0000,19,None
1370,6.89,3.77,5.01,0.00,0.0000,19,None
1371,6.89,3.77,5.01,0.00,0.0000,19,None
1372,8.50,3.77,5.02,0.00,0.0000,19,None
1373,8.50,3.77,5.02,0.00,0.0000,19,None
1374,8.50,3.77,5.02,0.00,0.0000,19,None
1375,8.50,3.77,5.02,0.00,0.0000,19,None
1376,8.50,3.77,5.02,0.00,0.0000,19,None
1377,10.88,3.77,5.03,0.00,0.0000,19,None
1378,10.88,3.77,5.03,0.00,0.0000,19,None
1379,10.88,3.77,5.03,0.00,0.0000,19,None
1380,10.88,3.77,5.03,0.00,0.0000,19,None
1381,12.75,3.77,5.04,0.00,0.0000,19,None
1382,12.75,3.77,5.04,0.00,0.0000,19,None
1383,12.75,3.77,5.04,0.00,0.0000,19,None
1384,13.00,3.77,5.04,0.00,0.0000,19,None
1385,13.00,3.77,5.04,0.00,0.0000,19,None
1386,13.00,3.77,5.04,0.00,0.0000,19,None
1387,13.00,3.77,5.04,0.00,0.0000,19,None
1388,13.00,3.77,5.04,0.00,0.0000,19,None
1389,13.00,3.77,5.04,0.00,0.0000,19,None
1390,13.00,3.77,5.04,0.00,0.0000,19,None
1391,13.00,3.77,5.04,0.00,0.0000,19,None
1392,13.00,3.77,5.04,0.00,0.0000,19,None
1393,13.00,3.77,5.04,0.00,0.0000,19,None
1394,13.00,3.77,5.04,0.00,0.0000,19,None
1395,13.00,3.77,5.04,0.00,0.0000,19,None
1396,13.00,3.77,5.04,0.00,0.0000,19,None
1397,13.00,3.77,5.04,0.00,0.0000,19,None
1398,13.00,3.77,5.04,0.00,0.0000,19,None
1399,13.00,3.77,5.04,0.00,0.0000,19,None
1400,13.00,3.77,5.04,0.00,0.0000,19,None
1401,13.00,3.77,5.04,0.00,0.0000,19,None
1402,13.00,3.77,5.04,0.00,0.0000,19,None
1403,13.00,3.77,5.04,0.00,0.0000,19,None
1404,13.00,3.77,5.04,0.00,0.0000,19,None
1405,13.00,3.77,5.04,0.00,0.0000,19,None
1406,13.00,3.77,5.04,0.00,0.0000,19,None
1407,13.00,3.77,5.04,0.00,0.0000,19,None
1408,13.00,3.77,5.04,0.00,0.0000,19,None
1409,13.00,3.77,5.04,0.00,0.0000,19,None
1410,13.00,3.77,5.04,0.00,0.0000,19,None
1411,13.00,3.77,5.04,0.00,0.0000,19,None
1412,13.00,3.77,5.04,0.00,0.0000,19,None
1413,13.00,3.77,5.04,0.00,0.0000,19,None
1414,13.00,3.77,5.04,0.00,0.0000,19,None
1415,13.00,3.77,5.04,0.00,0.0000,19,None
1416,13.00,3.77,5.04,0.00,0.0000,19,None
1417,13.00,3.77,5.04,0.00,0.0000,19,None
1418,13.00,3.77,5.04,0.00,0.0000,19,None
1419,13.00,3.77,5.04,0.00,0.0000,19,None
1420,13.00,3.77,5.04,0.00,0.0000,19,None
1421,13.00,3.77,5.04,0.00,0.0000,19,None
1422,13.00,3.77,5.04,0.00,0.0000,19,None
1423,13.00,3.77,5.04,0.00,0.0000,19,None
1424,13.00,3.77,5.04,0.00,0.0000,19,None
1425,13.00,3.77,5.04,0.00,0.0000,19,None
1426,13.00,3.77,5.04,0.00,0.0000,19,None
1427,13.00,3.77,5.04,0.00,0.0000,19,None
1428,13.00,3.77,5.04,0.00,0.0000,19,None
1429,13.00,3.77,5.04,0.00,0.0000,19,None
1430,13.00,3.77,5.04,0.00,0.0000,19,None
1431,13.00,3.77,5.04,0.00,0.0000,19,None
1432,13.00,3.77,5.04,0.00,0.0000,19,None
1433,13.00,3.77,5.04,0.00,0.0000,19,None
1434,13.00,3.77,5.04,0.00,0.0000,19,None
1435,13.00,3.77,5.04,0.00,0.0000,19,None
1436,13.00,3.77,5.04,0.00,0.0000,19,None
1437,13.00,3.77,5.04,0.00,0.0000,19,None
1438,13.00,3.77,5.04,0.00,0.0000,19,None
1439,13.00,3.77,5.04,0.00,0.0000,19,None
1440,13.00,3.77,5.04,0.00,0.0000,19,None
1441,13.00,3.77,5.04,0.00,0.0000,19,None
1442,13.00,3.77,5.04,0.00,0.0000,19,None
1443,13.00,3.77,5.04,0.00,0.0000,19,None
1444,13.00,3.77,5.04,0.00,0.0000,19,None
1445,13.00,3.77,5.04,0.00,0.0000,19,None
1446,13.00,3.77,5.04,0.00,0.0000,19,None
1447,13.00,3.77,5.04,0.00,0.0000,19,None
1448,13.00,3.77,5.04,0.00,0.0000,19,None
1449,13.00,3.77,5.04,0.00,0.0000,19,None
1450,13.00,3.77,5.04,0.00,0.0000,19,None
1451,13.00,3.77,5.04,0.00,0.0000,19,None
1452,13.00,3.77,5.04,0.00,0.0000,19,None
1453,13.00,3.77,5.04,0.00,0.0000,19,None
1454,13.00,3.77,5.04,0.00,0.0000,19,None
