t,agent_id,y_t_x,y_t_y,nu_t,kappa_i
2226,17,60.22,74.34,0.00,Pedestrian
2226,18,-104.46,-105.63,0.00,Pedestrian
2227,0,76.41,-8.41,19.27,Vehicle
2227,1,-5.52,9.00,21.74,Vehicle
2227,2,12.51,127.54,8.24,Vehicle
2227,3,-1.79,-145.07,22.92,Vehicle
2227,4,-99.26,-45.52,15.18,Vehicle
2227,5,-55.19,-102.90,0.53,Vehicle
2227,6,-14.19,7.18,0.00,Vehicle
2227,7,-146.49,-139.46,0.00,Vehicle
2227,8,-99.85,-105.63,6.87,Pedestrian
2227,9,-121.64,-95.82,6.87,Pedestrian
2227,10,60.44,-72.94,6.87,Pedestrian
2227,11,114.63,141.16,6.87,Pedestrian
2227,12,125.02,142.64,6.87,Pedestrian
2227,13,15.64,136.45,6.64,Pedestrian
2227,14,-62.59,-63.84,6.87,Pedestrian
2227,15,-121.41,50.67,6.87,Pedestrian
2227,16,105.77,97.94,6.78,Pedestrian
2227,17,60.22,74.21,6.87,Pedestrian
2227,18,-104.33,-105.63,6.87,Pedestrian
2228,0,76.41,-8.41,0.05,Vehicle
2228,1,-5.52,9.00,0.00,Vehicle
2228,2,12.44,127.54,3.18,Vehicle
2228,3,-1.79,-145.09,0.73,Vehicle
2228,4,-99.26,-45.52,0.00,Vehicle
2228,5,-55.20,-102.89,0.70,Vehicle
2228,6,-14.19,7.18,0.01,Vehicle
2228,7,-146.49,-139.46,0.00,Vehicle
2228,8,-99.85,-105.63,0.00,Pedestrian
2228,9,-121.64,-95.82,0.00,Pedestrian
2228,10,60.44,-72.94,0.00,Pedestrian
2228,11,114.63,141.16,0.00,Pedestrian
2228,12,125.02,142.64,0.00,Pedestrian
2228,13,15.53,136.45,5.53,Pedestrian
2228,14,-62.59,-63.84,0.00,Pedestrian
2228,15,-121.41,50.67,0.00,Pedestrian
2228,16,105.70,97.94,3.53,Pedestrian
2228,17,60.22,74.21,0.00,Pedestrian
2228,18,-104.33,-105.63,0.00,Pedestrian
2229,0,76.80,-8.40,19.37,Vehicle
2229,1,-5.95,8.93,21.66,Vehicle
2229,2,12.53,127.40,8.30,Vehicle
2229,3,-1.33,-145.10,22.84,Vehicle
2229,4,-99.26,-45.21,15.58,Vehicle
2229,5,-55.20,-102.89,0.35,Vehicle
2229,6,-14.19,7.18,0.00,Vehicle
2229,7,-146.49,-139.46,0.00,Vehicle
2229,8,-99.98,-105.63,6.81,Pedestrian
2229,9,-121.50,-95.82,6.81,Pedestrian
2229,10,60.44,-72.80,6.81,Pedestrian
2229,11,114.77,141.17,6.81,Pedestrian
2229,12,125.15,142.65,6.81,Pedestrian
2229,13,15.64,136.45,5.71,Pedestrian
2229,14,-62.69,-63.94,6.81,Pedestrian
2229,15,-121.55,50.67,6.81,Pedestrian
2229,16,105.77,98.04,6.39,Pedestrian
2229,17,60.22,74.07,6.81,Pedestrian
2229,18,-104.19,-105.63,6.81,Pedestrian
2230,0,76.80,-8.40,0.06,Vehicle
2230,1,-5.95,8.93,0.00,Vehicle
2230,2,12.45,127.41,4.12,Vehicle
2230,3,-1.32,-145.11,0.83,Vehicle
2230,4,-99.26,-45.21,0.00,Vehicle
2230,5,-55.21,-102.88,0.47,Vehicle
2230,6,-14.19,7.19,0.01,Vehicle
2230,7,-146.49,-139.46,0.00,Vehicle
2230,8,-99.98,-105.63,0.00,Pedestrian
2230,9,-121.50,-95.82,0.00,Pedestrian
2230,10,60.44,-72.80,0.00,Pedestrian
2230,11,114.77,141.17,0.00,Pedestrian
2230,12,125.15,142.65,0.00,Pedestrian
2230,13,15.53,136.45,5.67,Pedestrian
2230,14,-62.62,-63.94,3.69,Pedestrian
2230,15,-121.55,50.67,0.00,Pedestrian
2230,16,105.70,98.04,3.63,Pedestrian
2230,17,60.22,74.07,0.00,Pedestrian
2230,18,-104.19,-105.63,0.00,Pedestrian
2231,0,77.19,-8.39,19.51,Vehicle
2231,1,-6.37,8.87,21.63,Vehicle
2231,2,12.53,127.27,8.01,Vehicle
2231,3,-0.87,-145.12,22.83,Vehicle
2231,4,-99.26,-44.89,15.99,Vehicle
2231,5,-55.22,-102.88,0.43,Vehicle
2231,6,-14.19,7.19,0.00,Vehicle
2231,7,-146.49,-139.46,0.00,Vehicle
2231,8,-100.12,-105.63,6.78,Pedestrian
2231,9,-121.37,-95.82,6.78,Pedestrian
2231,10,60.44,-72.67,6.78,Pedestrian
2231,11,114.91,141.17,6.78,Pedestrian
2231,12,125.29,142.65,6.78,Pedestrian
2231,13,15.64,136.46,5.65,Pedestrian
2231,14,-62.60,-63.80,6.85,Pedestrian
2231,15,-121.68,50.67,6.78,Pedestrian
2231,16,105.77,98.14,6.34,Pedestrian
2231,17,60.23,73.94,6.78,Pedestrian
2231,18,-104.05,-105.63,6.78,Pedestrian
2232,0,77.19,-8.39,0.05,Vehicle
2232,1,-6.37,8.87,0.00,Vehicle
2232,2,12.45,127.28,4.11,Vehicle
2232,3,-0.86,-145.14,0.98,Vehicle
2232,4,-99.26,-44.89,0.00,Vehicle
2232,5,-55.23,-102.87,0.56,Vehicle
2232,6,-14.19,7.19,0.01,Vehicle
2232,7,-146.49,-139.46,0.00,Vehicle
2232,8,-100.12,-105.63,0.00,Pedestrian
2232,9,-121.37,-95.82,0.00,Pedestrian
2232,10,60.44,-72.67,0.00,Pedestrian
2232,11,114.91,141.17,0.00,Pedestrian
2232,12,125.29,142.65,0.00,Pedestrian
2232,13,15.53,136.46,5.65,Pedestrian
2232,14,-62.60,-63.80,0.00,Pedestrian
2232,15,-121.68,50.67,0.00,Pedestrian
2232,16,105.70,98.14,3.62,Pedestrian
2232,17,60.23,73.94,0.00,Pedestrian
2232,18,-104.05,-105.63,0.00,Pedestrian
2233,0,77.19,-8.39,0.03,Vehicle
2233,1,-6.37,8.87,0.00,Vehicle
2233,2,12.41,127.27,2.16,Vehicle
2233,3,-0.86,-145.16,0.85,Vehicle
2233,4,-99.26,-44.89,0.00,Vehicle
2233,5,-55.24,-102.87,0.52,Vehicle
2233,6,-14.19,7.19,0.00,Vehicle
2233,7,-146.49,-139.46,0.00,Vehicle
2233,8,-100.12,-105.63,0.00,Pedestrian
2233,9,-121.37,-95.82,0.00,Pedestrian
2233,10,60.44,-72.67,0.00,Pedestrian
2233,11,114.91,141.17,0.00,Pedestrian
2233,12,125.29,142.65,0.00,Pedestrian
2233,13,15.51,136.46,1.13,Pedestrian
2233,14,-62.60,-63.80,0.00,Pedestrian
2233,15,-121.68,50.67,0.00,Pedestrian
2233,16,105.68,98.14,0.72,Pedestrian
2233,17,60.23,73.94,0.00,Pedestrian
2233,18,-104.05,-105.63,0.00,Pedestrian
2234,0,77.59,-8.38,19.96,Vehicle
2234,1,-6.81,8.80,21.95,Vehicle
2234,2,12.49,127.13,8.24,Vehicle
2234,3,-0.40,-145.17,22.90,Vehicle
2234,4,-99.25,-44.55,16.64,Vehicle
2234,5,-55.24,-102.87,0.31,Vehicle
2234,6,-14.19,7.19,0.00,Vehicle
2234,7,-146.49,-139.46,0.00,Vehicle
2234,8,-100.25,-105.63,6.86,Pedestrian
2234,9,-121.23,-95.82,6.86,Pedestrian
2234,10,60.44,-72.53,6.86,Pedestrian
2234,11,115.04,141.18,6.86,Pedestrian
2234,12,125.43,142.66,6.86,Pedestrian
2234,13,15.64,136.46,6.64,Pedestrian
2234,14,-62.70,-63.90,6.86,Pedestrian
2234,15,-121.82,50.68,6.86,Pedestrian
2234,16,105.77,98.25,6.77,Pedestrian
2234,17,60.23,73.80,6.86,Pedestrian
2234,18,-103.92,-105.63,6.86,Pedestrian
2235,0,77.59,-8.38,0.05,Vehicle
2235,1,-6.81,8.80,0.00,Vehicle
2235,2,12.42,127.13,3.44,Vehicle
2235,3,-0.40,-145.20,1.47,Vehicle
2235,4,-99.25,-44.55,0.00,Vehicle
2235,5,-55.25,-102.87,0.37,Vehicle
2235,6,-14.19,7.19,0.01,Vehicle
2235,7,-146.49,-139.46,0.00,Vehicle
2235,8,-100.25,-105.63,0.00,Pedestrian
2235,9,-121.23,-95.82,0.00,Pedestrian
2235,10,60.44,-72.53,0.00,Pedestrian
2235,11,115.04,141.18,0.00,Pedestrian
2235,12,125.43,142.66,0.00,Pedestrian
2235,13,15.53,136.46,5.53,Pedestrian
2235,14,-62.62,-63.90,3.83,Pedestrian
2235,15,-121.82,50.68,0.00,Pedestrian
2235,16,105.70,98.25,3.55,Pedestrian
2235,17,60.23,73.80,0.00,Pedestrian
2235,18,-103.92,-105.63,0.00,Pedestrian
2236,0,77.99,-8.37,19.91,Vehicle
2236,1,-7.24,8.73,21.75,Vehicle
2236,2,12.52,126.98,8.55,Vehicle
2236,3,0.05,-145.19,22.68,Vehicle
2236,4,-99.25,-44.22,16.86,Vehicle
2236,5,-55.26,-102.87,0.35,Vehicle
2236,6,-14.19,7.19,0.00,Vehicle
2236,7,-146.49,-139.46,0.00,Vehicle
2236,8,-100.39,-105.63,6.78,Pedestrian
2236,9,-121.09,-95.82,6.78,Pedestrian
2236,10,60.44,-72.39,6.78,Pedestrian
2236,11,115.18,141.19,6.78,Pedestrian
2236,12,125.56,142.67,6.78,Pedestrian
2236,13,15.64,136.47,5.68,Pedestrian
2236,14,-62.60,-63.76,6.86,Pedestrian
2236,15,-121.95,50.68,6.78,Pedestrian
2236,16,105.77,98.35,6.35,Pedestrian
2236,17,60.23,73.66,6.78,Pedestrian
2236,18,-103.78,-105.63,6.78,Pedestrian
2237,0,77.99,-8.37,0.06,Vehicle
2237,1,-7.24,8.73,0.00,Vehicle
2237,2,12.43,126.99,4.38,Vehicle
2237,3,0.05,-145.21,0.62,Vehicle
2237,4,-99.25,-44.22,0.00,Vehicle
2237,5,-55.27,-102.87,0.44,Vehicle
2237,6,-14.19,7.19,0.01,Vehicle
2237,7,-146.49,-139.46,0.00,Vehicle
2237,8,-100.39,-105.63,0.00,Pedestrian
2237,9,-121.09,-95.82,0.00,Pedestrian
2237,10,60.44,-72.39,0.00,Pedestrian
2237,11,115.18,141.19,0.00,Pedestrian
2237,12,125.56,142.67,0.00,Pedestrian
2237,13,15.53,136.47,5.64,Pedestrian
2237,14,-62.60,-63.76,0.00,Pedestrian
2237,15,-121.95,50.68,0.00,Pedestrian
2237,16,105.70,98.35,3.62,Pedestrian
2237,17,60.23,73.66,0.00,Pedestrian
2237,18,-103.78,-105.63,0.00,Pedestrian
2238,0,78.39,-8.37,20.40,Vehicle
2238,1,-7.24,8.73,0.00,Vehicle
2238,2,12.51,126.84,8.40,Vehicle
2238,3,0.51,-145.20,22.93,Vehicle
2238,4,-99.25,-43.87,17.51,Vehicle
2238,5,-55.27,-102.87,0.41,Vehicle
2238,6,-14.19,7.19,0.00,Vehicle
2238,7,-146.49,-139.46,0.00,Vehicle
2238,8,-100.53,-105.63,6.88,Pedestrian
2238,9,-120.95,-95.82,6.88,Pedestrian
2238,10,60.44,-72.26,6.88,Pedestrian
2238,11,115.31,141.20,6.88,Pedestrian
2238,12,125.70,142.67,6.88,Pedestrian
2238,13,15.64,136.48,5.76,Pedestrian
2238,14,-62.70,-63.86,6.88,Pedestrian
2238,15,-122.09,50.68,6.88,Pedestrian
2238,16,105.77,98.46,6.44,Pedestrian
2238,17,60.23,73.52,6.88,Pedestrian
2238,18,-103.64,-105.63,6.88,Pedestrian
2239,0,78.39,-8.37,0.05,Vehicle
2239,1,-7.24,8.73,0.00,Vehicle
2239,2,12.43,126.85,4.03,Vehicle
2239,3,0.51,-145.22,0.81,Vehicle
2239,4,-99.25,-43.87,0.00,Vehicle
2239,5,-55.28,-102.86,0.53,Vehicle
2239,6,-14.19,7.19,0.01,Vehicle
2239,7,-146.49,-139.46,0.00,Vehicle
2239,8,-100.53,-105.63,0.00,Pedestrian
2239,9,-120.95,-95.82,0.00,Pedestrian
2239,10,60.44,-72.26,0.00,Pedestrian
2239,11,115.31,141.20,0.00,Pedestrian
2239,12,125.70,142.67,0.00,Pedestrian
2239,13,15.53,136.48,5.73,Pedestrian
2239,14,-62.62,-63.86,3.84,Pedestrian
2239,15,-122.09,50.68,0.00,Pedestrian
2239,16,105.70,98.46,3.69,Pedestrian
2239,17,60.23,73.52,0.00,Pedestrian
2239,18,-103.64,-105.63,0.00,Pedestrian
2240,0,78.80,-8.36,20.47,Vehicle
2240,1,-7.24,8.73,0.00,Vehicle
2240,2,12.52,126.70,8.32,Vehicle
2240,3,0.96,-145.22,22.83,Vehicle
2240,4,-99.25,-43.51,17.79,Vehicle
2240,5,-55.29,-102.86,0.49,Vehicle
2240,6,-14.19,7.19,0.00,Vehicle
2240,7,-146.49,-139.46,0.00,Vehicle
2240,8,-100.67,-105.63,6.85,Pedestrian
2240,9,-120.82,-95.82,6.85,Pedestrian
2240,10,60.44,-72.12,6.85,Pedestrian
2240,11,115.45,141.20,6.85,Pedestrian
2240,12,125.83,142.68,6.85,Pedestrian
2240,13,15.64,136.48,5.70,Pedestrian
2240,14,-62.60,-63.72,6.92,Pedestrian
2240,15,-122.23,50.68,6.85,Pedestrian
2240,16,105.77,98.56,6.40,Pedestrian
2240,17,60.23,73.39,6.85,Pedestrian
2240,18,-103.51,-105.63,6.85,Pedestrian
2241,0,78.80,-8.36,0.05,Vehicle
2241,1,-7.24,8.73,0.00,Vehicle
2241,2,12.43,126.71,4.12,Vehicle
2241,3,0.96,-145.24,0.98,Vehicle
2241,4,-99.25,-43.51,0.00,Vehicle
2241,5,-55.30,-102.85,0.63,Vehicle
2241,6,-14.19,7.19,0.01,Vehicle
2241,7,-146.49,-139.46,0.00,Vehicle
2241,8,-100.67,-105.63,0.00,Pedestrian
2241,9,-120.82,-95.82,0.00,Pedestrian
2241,10,60.44,-72.12,0.00,Pedestrian
2241,11,115.45,141.20,0.00,Pedestrian
2241,12,125.83,142.68,0.00,Pedestrian
2241,13,15.53,136.48,5.70,Pedestrian
2241,14,-62.60,-63.72,0.00,Pedestrian
2241,15,-122.23,50.68,0.00,Pedestrian
2241,16,105.70,98.56,3.67,Pedestrian
2241,17,60.23,73.39,0.00,Pedestrian
2241,18,-103.51,-105.63,0.00,Pedestrian
2242,0,78.80,-8.36,0.03,Vehicle
2242,1,-7.24,8.73,0.00,Vehicle
2242,2,12.39,126.69,2.24,Vehicle
2242,3,0.96,-145.26,0.69,Vehicle
2242,4,-99.25,-43.51,0.00,Vehicle
2242,5,-55.31,-102.85,0.59,Vehicle
2242,6,-14.19,7.19,0.00,Vehicle
2242,7,-146.49,-139.46,0.00,Vehicle
2242,8,-100.67,-105.63,0.00,Pedestrian
2242,9,-120.82,-95.82,0.00,Pedestrian
2242,10,60.44,-72.12,0.00,Pedestrian
2242,11,115.45,141.20,0.00,Pedestrian
2242,12,125.83,142.68,0.00,Pedestrian
2242,13,15.51,136.48,1.14,Pedestrian
2242,14,-62.60,-63.72,0.00,Pedestrian
2242,15,-122.23,50.68,0.00,Pedestrian
2242,16,105.68,98.56,0.73,Pedestrian
2242,17,60.23,73.39,0.00,Pedestrian
2242,18,-103.51,-105.63,0.00,Pedestrian
2243,0,79.19,-8.35,19.61,Vehicle
2243,1,-7.24,8.73,0.00,Vehicle
2243,2,12.47,126.56,7.94,Vehicle
2243,3,1.40,-145.25,21.85,Vehicle
2243,4,-99.24,-43.17,17.24,Vehicle
2243,5,-55.32,-102.85,0.28,Vehicle
2243,6,-14.19,7.19,0.00,Vehicle
2243,7,-146.49,-139.46,0.00,Vehicle
2243,8,-100.80,-105.63,6.51,Pedestrian
2243,9,-120.69,-95.82,6.51,Pedestrian
2243,10,60.44,-71.99,6.51,Pedestrian
2243,11,115.58,141.21,6.51,Pedestrian
2243,12,125.97,142.69,6.51,Pedestrian
2243,13,15.63,136.49,6.29,Pedestrian
2243,14,-62.69,-63.81,6.51,Pedestrian
2243,15,-122.36,50.68,6.51,Pedestrian
2243,16,105.76,98.66,6.42,Pedestrian
2243,17,60.23,73.26,6.51,Pedestrian
2243,18,-103.38,-105.63,6.51,Pedestrian
2244,0,79.19,-8.35,0.04,Vehicle
2244,1,-7.24,8.73,0.00,Vehicle
2244,2,12.40,126.55,3.30,Vehicle
2244,3,1.40,-145.27,0.89,Vehicle
2244,4,-99.24,-43.17,0.00,Vehicle
2244,5,-55.33,-102.85,0.35,Vehicle
2244,6,-14.19,7.19,0.01,Vehicle
2244,7,-146.49,-139.46,0.00,Vehicle
2244,8,-100.80,-105.63,0.00,Pedestrian
2244,9,-120.69,-95.82,0.00,Pedestrian
2244,10,60.44,-71.99,0.00,Pedestrian
2244,11,115.58,141.21,0.00,Pedestrian
2244,12,125.97,142.69,0.00,Pedestrian
2244,13,15.53,136.49,5.25,Pedestrian
2244,14,-62.62,-63.81,3.63,Pedestrian
2244,15,-122.36,50.68,0.00,Pedestrian
2244,16,105.70,98.66,3.39,Pedestrian
2244,17,60.23,73.26,0.00,Pedestrian
2244,18,-103.38,-105.63,0.00,Pedestrian
2245,0,79.61,-8.34,20.76,Vehicle
2245,1,-7.24,8.73,0.00,Vehicle
2245,2,12.50,126.41,8.63,Vehicle
2245,3,1.86,-145.27,22.78,Vehicle
2245,4,-99.24,-42.80,18.43,Vehicle
2245,5,-55.33,-102.85,0.32,Vehicle
2245,6,-14.19,7.19,0.00,Vehicle
2245,7,-146.49,-139.46,0.00,Vehicle
2245,8,-100.93,-105.63,6.84,Pedestrian
2245,9,-120.55,-95.82,6.84,Pedestrian
2245,10,60.44,-71.85,6.84,Pedestrian
2245,11,115.72,141.21,6.84,Pedestrian
2245,12,126.10,142.69,6.84,Pedestrian
2245,13,15.64,136.50,5.79,Pedestrian
2245,14,-62.60,-63.68,6.91,Pedestrian
2245,15,-122.50,50.68,6.84,Pedestrian
2245,16,105.77,98.77,6.43,Pedestrian
2245,17,60.24,73.12,6.84,Pedestrian
2245,18,-103.24,-105.63,6.84,Pedestrian
2246,0,79.61,-8.34,0.05,Vehicle
2246,1,-7.24,8.73,0.00,Vehicle
2246,2,12.41,126.41,4.69,Vehicle
2246,3,1.86,-145.29,1.06,Vehicle
2246,4,-99.24,-42.80,0.00,Vehicle
2246,5,-55.34,-102.85,0.42,Vehicle
2246,6,-14.19,7.19,0.01,Vehicle
2246,7,-146.49,-139.46,0.00,Vehicle
2246,8,-100.93,-105.63,0.00,Pedestrian
2246,9,-120.55,-95.82,0.00,Pedestrian
2246,10,60.44,-71.85,0.00,Pedestrian
2246,11,115.72,141.21,0.00,Pedestrian
2246,12,126.10,142.69,0.00,Pedestrian
2246,13,15.53,136.50,5.68,Pedestrian
2246,14,-62.60,-63.68,0.00,Pedestrian
2246,15,-122.50,50.68,0.00,Pedestrian
2246,16,105.70,98.77,3.67,Pedestrian
2246,17,60.24,73.12,0.00,Pedestrian
2246,18,-103.24,-105.63,0.00,Pedestrian
2247,0,80.03,-8.33,20.78,Vehicle
2247,1,-7.24,8.73,0.00,Vehicle
2247,2,12.49,126.26,8.35,Vehicle
2247,3,2.31,-145.29,22.77,Vehicle
2247,4,-99.24,-42.43,18.62,Vehicle
2247,5,-55.35,-102.85,0.38,Vehicle
2247,6,-14.19,7.19,0.00,Vehicle
2247,7,-146.49,-139.46,0.00,Vehicle
2247,8,-101.07,-105.63,6.80,Pedestrian
2247,9,-120.41,-95.82,6.80,Pedestrian
2247,10,60.44,-71.72,6.80,Pedestrian
2247,11,115.85,141.22,6.80,Pedestrian
2247,12,126.24,142.70,6.80,Pedestrian
2247,13,15.64,136.50,5.67,Pedestrian
2247,14,-62.69,-63.77,6.80,Pedestrian
2247,15,-122.63,50.68,6.80,Pedestrian
2247,16,105.77,98.87,6.35,Pedestrian
2247,17,60.24,72.98,6.80,Pedestrian
2247,18,-103.10,-105.63,6.80,Pedestrian
2248,0,80.03,-8.33,0.05,Vehicle
2248,1,-7.24,8.73,0.00,Vehicle
2248,2,12.40,126.26,4.41,Vehicle
2248,3,2.31,-145.31,0.97,Vehicle
2248,4,-99.24,-42.43,0.00,Vehicle
2248,5,-55.36,-102.84,0.52,Vehicle
2248,6,-14.19,7.19,0.01,Vehicle
2248,7,-146.49,-139.46,0.00,Vehicle
2248,8,-101.07,-105.63,0.00,Pedestrian
2248,9,-120.41,-95.82,0.00,Pedestrian
2248,10,60.44,-71.72,0.00,Pedestrian
2248,11,115.85,141.22,0.00,Pedestrian
2248,12,126.24,142.70,0.00,Pedestrian
2248,13,15.53,136.50,5.66,Pedestrian
2248,14,-62.62,-63.77,3.78,Pedestrian
2248,15,-122.63,50.68,0.00,Pedestrian
2248,16,105.70,98.87,3.67,Pedestrian
2248,17,60.24,72.98,0.00,Pedestrian
2248,18,-103.10,-105.63,0.00,Pedestrian
2249,0,80.44,-8.33,20.94,Vehicle
2249,1,-7.24,8.73,0.00,Vehicle
2249,2,12.48,126.11,8.36,Vehicle
2249,3,2.77,-145.30,22.70,Vehicle
2249,4,-99.23,-42.05,18.93,Vehicle
2249,5,-55.37,-102.84,0.48,Vehicle
2249,6,-14.19,7.19,0.00,Vehicle
2249,7,-146.49,-139.46,0.00,Vehicle
2249,8,-101.20,-105.63,6.81,Pedestrian
2249,9,-120.28,-95.82,6.81,Pedestrian
2249,10,60.44,-71.58,6.81,Pedestrian
2249,11,115.99,141.23,6.81,Pedestrian
2249,12,126.37,142.71,6.81,Pedestrian
2249,13,15.64,136.51,5.68,Pedestrian
2249,14,-62.60,-63.64,6.89,Pedestrian
2249,15,-122.77,50.68,6.81,Pedestrian
2249,16,105.77,98.98,6.37,Pedestrian
2249,17,60.24,72.85,6.81,Pedestrian
2249,18,-102.97,-105.63,6.81,Pedestrian
2250,0,80.44,-8.32,0.05,Vehicle
2250,1,-7.24,8.73,0.00,Vehicle
2250,2,12.40,126.11,4.18,Vehicle
2250,3,2.77,-145.32,1.02,Vehicle
2250,4,-99.23,-42.05,0.00,Vehicle
2250,5,-55.38,-102.83,0.64,Vehicle
2250,6,-14.19,7.19,0.01,Vehicle
2250,7,-146.49,-139.46,0.00,Vehicle
2250,8,-101.20,-105.63,0.00,Pedestrian
2250,9,-120.28,-95.82,0.00,Pedestrian
2250,10,60.44,-71.58,0.00,Pedestrian
2250,11,115.99,141.23,0.00,Pedestrian
2250,12,126.37,142.71,0.00,Pedestrian
2250,13,15.53,136.51,5.67,Pedestrian
2250,14,-62.60,-63.64,0.00,Pedestrian
2250,15,-122.77,50.68,0.00,Pedestrian
2250,16,105.70,98.98,3.67,Pedestrian
2250,17,60.24,72.85,0.00,Pedestrian
2250,18,-102.97,-105.63,0.00,Pedestrian
2251,0,80.44,-8.32,0.03,Vehicle
2251,1,-7.24,8.73,0.00,Vehicle
2251,2,12.35,126.09,2.32,Vehicle
2251,3,2.77,-145.33,0.51,Vehicle
2251,4,-99.23,-42.05,0.00,Vehicle
2251,5,-55.39,-102.82,0.59,Vehicle
2251,6,-14.19,7.19,0.00,Vehicle
2251,7,-146.49,-139.46,0.00,Vehicle
2251,8,-101.20,-105.63,0.00,Pedestrian
2251,9,-120.28,-95.82,0.00,Pedestrian
2251,10,60.44,-71.58,0.00,Pedestrian
2251,11,115.99,141.23,0.00,Pedestrian
2251,12,126.37,142.71,0.00,Pedestrian
2251,13,15.51,136.51,1.13,Pedestrian
2251,14,-62.60,-63.64,0.00,Pedestrian
2251,15,-122.77,50.68,0.00,Pedestrian
2251,16,105.68,98.98,0.73,Pedestrian
2251,17,60.24,72.85,0.00,Pedestrian
2251,18,-102.97,-105.63,0.00,Pedestrian
2252,0,80.44,-8.32,0.00,Vehicle
2252,1,-7.24,8.73,0.00,Vehicle
2252,2,12.32,126.08,1.74,Vehicle
2252,3,2.77,-145.34,0.16,Vehicle
2252,4,-99.23,-42.05,0.00,Vehicle
2252,5,-55.39,-102.83,0.22,Vehicle
2252,6,-14.19,7.19,0.00,Vehicle
2252,7,-146.49,-139.46,0.00,Vehicle
2252,8,-101.20,-105.63,0.00,Pedestrian
2252,9,-120.28,-95.82,0.00,Pedestrian
2252,10,60.44,-71.58,0.00,Pedestrian
2252,11,115.99,141.23,0.00,Pedestrian
2252,12,126.37,142.71,0.00,Pedestrian
2252,13,15.50,136.51,0.23,Pedestrian
2252,14,-62.60,-63.64,0.00,Pedestrian
2252,15,-122.77,50.68,0.00,Pedestrian
2252,16,105.68,98.98,0.15,Pedestrian
2252,17,60.24,72.85,0.00,Pedestrian
2252,18,-102.97,-105.63,0.00,Pedestrian
2253,0,80.44,-8.32,0.00,Vehicle
2253,1,-7.24,8.73,0.00,Vehicle
2253,2,12.30,126.07,1.06,Vehicle
2253,3,2.77,-145.34,0.01,Vehicle
2253,4,-99.23,-42.05,0.00,Vehicle
2253,5,-55.39,-102.83,0.22,Vehicle
2253,6,-14.19,7.19,0.00,Vehicle
2253,7,-146.49,-139.46,0.00,Vehicle
2253,8,-101.20,-105.63,0.00,Pedestrian
2253,9,-120.28,-95.82,0.00,Pedestrian
2253,10,60.44,-71.58,0.00,Pedestrian
2253,11,115.99,141.23,0.00,Pedestrian
2253,12,126.37,142.71,0.00,Pedestrian
2253,13,15.50,136.51,0.01,Pedestrian
2253,14,-62.60,-63.64,0.00,Pedestrian
2253,15,-122.77,50.68,0.00,Pedestrian
2253,16,105.68,98.98,0.03,Pedestrian
2253,17,60.24,72.85,0.00,Pedestrian
2253,18,-102.97,-105.63,0.00,Pedestrian
2254,0,81.29,-8.31,42.23,Vehicle
2254,1,-7.24,8.73,0.00,Vehicle
2254,2,12.29,126.06,0.61,Vehicle
2254,3,3.67,-145.30,45.28,Vehicle
2254,4,-99.23,-41.27,38.76,Vehicle
2254,5,-55.40,-102.84,0.21,Vehicle
2254,6,-14.19,7.19,0.00,Vehicle
2254,7,-146.49,-139.46,0.00,Vehicle
2254,8,-101.34,-105.86,13.58,Pedestrian
2254,9,-120.01,-95.82,13.58,Pedestrian
2254,10,60.44,-71.31,13.58,Pedestrian
2254,11,116.26,141.25,13.58,Pedestrian
2254,12,126.65,142.72,13.59,Pedestrian
2254,13,15.77,136.52,13.58,Pedestrian
2254,14,-62.79,-63.83,13.59,Pedestrian
2254,15,-123.04,50.68,13.59,Pedestrian
2254,16,105.86,99.18,13.58,Pedestrian
2254,17,60.24,72.58,13.58,Pedestrian
2254,18,-102.85,-105.88,13.58,Pedestrian
2255,0,81.29,-8.31,0.09,Vehicle
2255,1,-7.24,8.73,0.00,Vehicle
2255,2,12.28,126.06,0.48,Vehicle
2255,3,3.68,-145.32,1.05,Vehicle
2255,4,-99.23,-41.27,0.00,Vehicle
2255,5,-55.40,-102.83,0.38,Vehicle
2255,6,-14.19,7.19,0.01,Vehicle
2255,7,-146.49,-139.46,0.00,Vehicle
2255,8,-101.34,-105.71,7.80,Pedestrian
2255,9,-120.01,-95.82,0.00,Pedestrian
2255,10,60.44,-71.31,0.00,Pedestrian
2255,11,116.26,141.25,0.00,Pedestrian
2255,12,126.65,142.72,0.00,Pedestrian
2255,13,15.57,136.52,10.00,Pedestrian
2255,14,-62.64,-63.83,7.64,Pedestrian
2255,15,-123.04,50.68,0.00,Pedestrian
2255,16,105.71,99.18,7.05,Pedestrian
2255,17,60.24,72.58,0.00,Pedestrian
2255,18,-102.85,-105.71,8.44,Pedestrian
2256,0,81.74,-8.30,22.59,Vehicle
2256,1,-7.24,8.73,0.00,Vehicle
2256,2,12.41,125.92,9.55,Vehicle
2256,3,4.16,-145.31,24.20,Vehicle
2256,4,-99.22,-40.85,20.88,Vehicle
2256,5,-55.41,-102.83,0.24,Vehicle
2256,6,-14.19,7.19,0.00,Vehicle
2256,7,-146.49,-139.46,0.00,Vehicle
2256,8,-101.38,-105.81,5.75,Pedestrian
2256,9,-119.86,-95.82,7.23,Pedestrian
2256,10,60.44,-71.16,7.23,Pedestrian
2256,11,116.41,141.25,7.23,Pedestrian
2256,12,126.79,142.72,7.23,Pedestrian
